2005,Honda,Accord,122038,0,0
2006,Honda,Accord,74389,0,0
2007,Honda,Accord,142412,0,0
2004,Honda,Accord,85018,0,0
2004,Honda,Accord,135632,0,0
2005,Honda,Accord,102768,0,0
2006,Honda,Accord,154440,0,0
2010,Honda,Accord,51186,0,0
2004,Honda,Accord,96255,1,0
2005,Honda,Accord,176275,0,0
2008,Honda,Accord,67636,0,0
2005,Honda,Accord,130587,0,0
2004,Honda,Accord,166605,0,0
2009,Honda,Accord,88992,0,0
2005,Honda,Accord,181515,0,0
2004,Honda,Accord,207039,0,0
2005,Honda,Accord,78315,0,0
2007,Honda,Accord,90675,1,0
2004,Honda,Accord,112378,0,0
2005,Honda,Accord,132890,0,0
2007,Honda,Accord,49918,0,0
2008,Honda,Accord,83188,0,0
2005,Honda,Accord,37404,0,0
2008,Honda,Accord,158021,0,0
2007,Honda,Accord,207129,0,0
2005,Honda,Accord,131023,0,0
2007,Honda,Accord,106643,1,0
2004,Honda,Accord,131902,0,0
2006,Honda,Accord,142365,0,0
2006,Honda,Accord,83641,0,0
2005,Honda,Accord,167165,0,0
2004,Honda,Accord,119917,0,0
2005,Honda,Accord,145781,0,0
2004,Honda,Accord,147962,0,0
2011,Honda,Accord,34092,0,0
2005,Honda,Accord,109927,0,0
2009,Honda,Accord,104023,0,0
2007,Honda,Accord,108147,0,0
2004,Honda,Accord,130096,0,0
2005,Honda,Accord,150015,0,0
2004,Honda,Accord,147530,0,0
2007,Honda,Accord,93668,0,0
2006,Honda,Accord,75968,0,0
2004,Honda,Accord,129477,0,0
2009,Honda,Accord,73346,0,0
2004,Honda,Accord,132392,0,0
2011,Honda,Accord,45183,0,0
2004,Honda,Accord,158558,0,0
2005,Honda,Accord,130638,0,0
2004,Honda,Accord,100202,0,0
2007,Honda,Accord,121321,0,0
2008,Honda,Accord,118078,0,0
2010,Honda,Accord,32754,0,0
2006,Honda,Accord,154440,0,0
2008,Honda,Accord,122443,0,0
2008,Honda,Accord,64140,0,0
2008,Honda,Accord,108475,0,0
2007,Honda,Accord,137388,0,0
2012,Honda,Accord,10888,0,0
2006,Honda,Accord,87824,0,0
2009,Honda,Accord,72887,0,0
2005,Honda,Accord,206864,0,0
2006,Honda,Accord,252673,0,0
2004,Honda,Accord,190881,0,0
2005,Honda,Accord,133008,0,0
2008,Honda,Accord,102136,0,0
2010,Honda,Accord,14896,0,0
2010,Honda,Accord,42285,0,0
2011,Honda,Accord,36849,0,0
2004,Honda,Accord,108323,0,0
2006,Honda,Accord,123147,0,0
2004,Honda,Accord,84945,0,0
2007,Honda,Accord,189419,0,0
2004,Honda,Accord,174638,0,0
2007,Honda,Accord,65779,0,0
2006,Honda,Accord,129895,0,0
2004,Honda,Accord,222936,0,0
2007,Honda,Accord,121321,0,0
2010,Honda,Accord,36880,0,0
2004,Honda,Accord,105247,1,0
2004,Honda,Accord,117451,0,0
2004,Honda,Accord,178130,0,0
2006,Honda,Accord,209476,0,0
2010,Honda,Accord,14119,0,0
2004,Honda,Accord,120075,0,0
2004,Honda,Accord,126850,0,1
2005,Honda,Accord,196771,0,0
2007,Honda,Accord,110291,0,0
2004,Honda,Accord,144119,0,0
2004,Honda,Accord,134437,0,0
2007,Honda,Accord,63689,0,0
2004,Honda,Accord,85682,0,0
2013,Honda,Accord,17825,0,0
2005,Honda,Accord,91292,0,0
2007,Honda,Accord,92140,1,0
2005,Honda,Accord,221611,0,0
2005,Honda,Accord,101891,0,0
2004,Honda,Accord,190069,0,0
2008,Honda,Accord,68622,0,0
2007,Honda,Accord,44605,0,0
2004,Honda,Accord,181696,0,0
2010,Honda,Accord,47196,0,0
2007,Honda,Accord,188109,0,0
2005,Honda,Accord,152767,0,0
2011,Honda,Accord,45183,0,0
2006,Honda,Accord,121853,0,0
2008,Honda,Accord,68684,0,0
2008,Honda,Accord,83948,0,0
2005,Honda,Accord,170686,0,0
2004,Honda,Accord,81275,0,0
2008,Honda,Accord,110826,0,0
2004,Honda,Accord,119731,0,1
2006,Honda,Accord,136093,0,0
2006,Honda,Accord,130828,0,0
2010,Honda,Accord,32754,0,0
2004,Honda,Accord,239237,0,0
2008,Honda,Accord,132027,0,0
2011,Honda,Accord,67798,0,0
2004,Honda,Accord,140134,0,0
2005,Honda,Accord,165035,0,0
2004,Honda,Accord,136909,0,0
2005,Honda,Accord,132583,0,0
2004,Honda,Accord,157716,0,0
2006,Honda,Accord,131761,0,0
2008,Honda,Accord,64147,0,0
2008,Honda,Accord,67660,0,0
2006,Honda,Accord,147368,0,0
2006,Honda,Accord,105884,1,0
2007,Honda,Accord,144925,0,0
2006,Honda,Accord,90668,0,0
2005,Honda,Accord,158860,0,0
2006,Honda,Accord,166159,0,0
2005,Honda,Accord,159746,0,0
2004,Honda,Accord,96738,0,0
2005,Honda,Accord,205920,0,0
2008,Honda,Accord,89305,0,0
2004,Honda,Accord,154952,1,1
2009,Honda,Accord,35199,0,0
2005,Honda,Accord,105516,0,0
2008,Honda,Accord,48629,0,0
2009,Honda,Accord,125272,0,0
2004,Honda,Accord,68454,0,0
2008,Honda,Accord,74116,0,0
2011,Honda,Accord,27255,0,0
2011,Honda,Accord,24948,0,0
2007,Honda,Accord,140959,0,0
2004,Honda,Accord,112419,0,0
2004,Honda,Accord,124024,0,0
2008,Honda,Accord,96096,0,0
2004,Honda,Accord,142241,0,0
2004,Honda,Accord,145108,0,0
2004,Honda,Accord,135804,0,0
2008,Honda,Accord,60625,0,0
2005,Honda,Accord,235762,0,0
2004,Honda,Accord,171348,0,0
2004,Honda,Accord,151237,0,0
2005,Honda,Accord,158708,0,0
2007,Honda,Accord,99829,0,0
2005,Honda,Accord,169073,0,0
2004,Honda,Accord,140627,0,0
2006,Honda,Accord,86335,0,0
2005,Honda,Accord,181882,0,0
2004,Honda,Accord,104842,0,0
2007,Honda,Accord,69364,0,0
2006,Honda,Accord,111104,0,0
2005,Honda,Accord,105180,0,0
2007,Honda,Accord,84536,0,0
2004,Honda,Accord,125881,0,0
2004,Honda,Accord,237648,0,0
2004,Honda,Accord,155711,0,0
2009,Honda,Accord,31698,0,0
2004,Honda,Accord,161635,0,0
2011,Honda,Accord,29378,0,0
2008,Honda,Accord,81365,0,0
2006,Honda,Accord,95407,1,0
2010,Honda,Accord,66355,0,0
2004,Honda,Accord,114631,0,0
2005,Honda,Accord,106830,0,0
2006,Honda,Accord,142900,0,0
2011,Honda,Accord,20294,0,0
2009,Honda,Accord,92216,0,0
2007,Honda,Accord,75820,0,0
2007,Honda,Accord,84897,0,0
2008,Honda,Accord,103188,0,0
2005,Honda,Accord,111747,0,0
2004,Honda,Accord,166744,0,0
2007,Honda,Accord,78571,0,0
2005,Honda,Accord,107931,0,0
2006,Honda,Accord,56115,0,0
2004,Honda,Accord,138456,1,0
2005,Honda,Accord,104088,0,0
2004,Honda,Accord,130734,0,0
2005,Honda,Accord,106269,1,0
2004,Honda,Accord,149518,0,0
2006,Honda,Accord,172331,0,0
2004,Honda,Accord,121040,0,0
2007,Honda,Accord,117678,0,0
2004,Honda,Accord,135519,0,0
2008,Honda,Accord,54668,0,0
2004,Honda,Accord,103730,0,0
2007,Honda,Accord,74259,0,0
2007,Honda,Accord,73909,0,0
2007,Honda,Accord,77149,0,0
2005,Honda,Accord,171203,0,0
2004,Honda,Accord,122002,1,0
2006,Honda,Accord,113930,0,0
2005,Honda,Accord,156827,0,1
2005,Honda,Accord,143428,0,0
2009,Honda,Accord,84694,0,0
2005,Honda,Accord,89183,0,0
2005,Honda,Accord,113413,0,0
2007,Honda,Accord,64786,0,0
2007,Honda,Accord,128815,0,0
2007,Honda,Accord,96971,0,0
2005,Honda,Accord,109708,0,1
2005,Honda,Accord,166241,0,0
2005,Honda,Accord,136900,0,0
2005,Honda,Accord,124902,0,0
2005,Honda,Accord,165930,0,0
2007,Honda,Accord,95340,0,0
2004,Honda,Accord,112268,0,0
2005,Honda,Accord,166661,0,0
2008,Honda,Accord,174321,0,0
2004,Honda,Accord,186127,0,0
2006,Honda,Accord,111379,1,0
2004,Honda,Accord,172542,0,0
2007,Honda,Accord,90861,0,0
2005,Honda,Accord,77243,0,0
2012,Honda,Accord,23820,0,0
2007,Honda,Accord,98845,0,0
2004,Honda,Accord,138361,0,0
2005,Honda,Accord,148177,0,0
2005,Honda,Accord,91881,0,0
2004,Honda,Accord,69509,0,0
2006,Honda,Accord,120282,0,0
2008,Honda,Accord,67925,0,0
2008,Honda,Accord,116403,0,0
2004,Honda,Accord,176760,0,0
2008,Honda,Accord,67931,0,0
2004,Honda,Accord,143791,0,0
2008,Honda,Accord,81954,0,0
2004,Honda,Accord,141085,0,0
2007,Honda,Accord,126542,0,0
2004,Honda,Accord,187119,0,0
2004,Honda,Accord,178243,0,0
2004,Honda,Accord,142151,0,0
2004,Honda,Accord,173873,0,0
2004,Honda,Accord,132642,1,0
2008,Honda,Accord,181207,0,0
2007,Honda,Accord,186092,0,0
2007,Honda,Accord,175930,0,0
2008,Honda,Accord,130195,0,0
2007,Honda,Accord,24795,0,0
2004,Honda,Accord,132243,0,0
2006,Honda,Accord,78977,0,0
2006,Honda,Accord,131204,0,0
2007,Honda,Accord,124856,0,0
2004,Honda,Accord,157752,0,0
2008,Honda,Accord,61736,0,0
2007,Honda,Accord,61488,0,0
2005,Honda,Accord,128301,0,0
2004,Honda,Accord,104195,0,0
2010,Honda,Accord,38166,0,0
2005,Honda,Accord,146728,0,0
2008,Honda,Accord,110559,0,0
2004,Honda,Accord,170563,0,0
2007,Honda,Accord,99270,0,0
2004,Honda,Accord,153285,0,0
2005,Honda,Accord,139507,0,0
2005,Honda,Accord,104214,0,0
2008,Honda,Accord,91961,0,0
2008,Honda,Accord,100627,0,0
2009,Honda,Accord,64117,0,0
2004,Honda,Accord,173144,0,0
2006,Honda,Accord,144790,0,0
2008,Honda,Accord,112538,0,0
2004,Honda,Accord,100373,0,0
2007,Honda,Accord,105993,0,0
2005,Honda,Accord,121903,0,0
2005,Honda,Accord,152175,0,0
2005,Honda,Accord,75131,0,0
2005,Honda,Accord,107495,0,0
2007,Honda,Accord,101265,0,0
2008,Honda,Accord,55660,0,0
2005,Honda,Accord,269132,0,0
2005,Honda,Accord,92029,0,0
2009,Honda,Accord,36528,0,0
2007,Honda,Accord,107051,0,0
2010,Honda,Accord,44554,0,0
2006,Honda,Accord,138685,0,0
2004,Honda,Accord,180957,0,0
2010,Honda,Accord,46559,0,0
2005,Honda,Accord,190418,0,0
2004,Honda,Accord,154754,0,0
2009,Honda,Accord,62972,0,0
2004,Honda,Accord,118907,0,0
2008,Honda,Accord,26030,0,0
2004,Honda,Accord,102666,0,0
2004,Honda,Accord,86283,0,0
2005,Honda,Accord,169731,0,0
2004,Honda,Accord,86099,0,0
2005,Honda,Accord,64775,0,0
2004,Honda,Accord,115740,0,0
2004,Honda,Accord,138603,0,0
2004,Honda,Accord,66474,0,0
2007,Honda,Accord,84763,0,0
2007,Honda,Accord,71122,0,0
2004,Honda,Accord,150671,0,0
2004,Honda,Accord,90709,0,0
2004,Honda,Accord,167384,0,0
2004,Honda,Accord,157793,0,0
2004,Honda,Accord,133985,0,0
2004,Honda,Accord,179779,0,0
2004,Honda,Accord,133366,0,0
2006,Honda,Accord,76327,0,0
2004,Honda,Accord,166565,0,0
2007,Honda,Accord,143438,0,0
2008,Honda,Accord,116271,0,0
2010,Honda,Accord,43839,0,0
2004,Honda,Accord,200721,0,0
2007,Honda,Accord,91943,0,0
2004,Honda,Accord,87727,0,0
2005,Honda,Accord,292528,0,0
2004,Honda,Accord,129670,0,0
2004,Honda,Accord,137897,0,0
2004,Honda,Accord,125372,0,0
2004,Honda,Accord,91434,0,0
2009,Honda,Accord,52901,0,0
2005,Honda,Accord,141514,0,0
2008,Honda,Accord,126710,0,0
2008,Honda,Accord,39345,0,0
2005,Honda,Accord,183430,0,0
2005,Honda,Accord,110183,0,0
2005,Honda,Accord,164146,0,0
2007,Honda,Accord,84536,0,0
2005,Honda,Accord,100685,0,0
2006,Honda,Accord,106862,0,0
2007,Honda,Accord,137939,0,0
2004,Honda,Accord,181808,0,0
2004,Honda,Accord,133366,0,0
2010,Honda,Accord,31551,0,0
2004,Honda,Accord,136126,0,0
2010,Honda,Accord,27999,0,0
2005,Honda,Accord,175971,0,0
2008,Honda,Accord,58023,0,0
2004,Honda,Accord,73845,0,0
2008,Honda,Accord,87701,0,0
2006,Honda,Accord,165416,0,0
2004,Honda,Accord,114803,0,0
2006,Honda,Accord,44795,0,0
2005,Honda,Accord,118356,0,0
2008,Honda,Accord,25766,0,0
2005,Honda,Accord,103812,0,0
2004,Honda,Accord,120001,0,0
2004,Honda,Accord,133320,0,0
2005,Honda,Accord,119860,0,0
2008,Honda,Accord,70842,0,0
2004,Honda,Accord,213285,0,0
2005,Honda,Accord,108137,0,0
2004,Honda,Accord,141835,0,0
2005,Honda,Accord,223448,0,0
2005,Honda,Accord,80166,0,0
2004,Honda,Accord,137902,0,0
2004,Honda,Accord,137222,0,0
2004,Honda,Accord,136208,0,0
2006,Honda,Accord,123531,0,0
2004,Honda,Accord,35257,0,0
2007,Honda,Accord,92922,0,0
2009,Honda,Accord,46486,0,0
2005,Honda,Accord,130910,0,0
2009,Honda,Accord,55698,0,0
2007,Honda,Accord,63504,0,0
2004,Honda,Accord,123546,0,0
2004,Honda,Accord,112948,0,0
2006,Honda,Accord,99457,0,0
2006,Honda,Accord,130685,0,0
2009,Honda,Accord,51650,0,0
2004,Honda,Accord,189405,0,0
2008,Honda,Accord,126526,0,0
2004,Honda,Accord,218232,0,0
2008,Honda,Accord,99679,0,0
2007,Honda,Accord,71330,0,0
2008,Honda,Accord,112774,0,0
2005,Honda,Accord,262271,0,0
2008,Honda,Accord,77807,0,0
2005,Honda,Accord,142630,0,0
2005,Honda,Accord,132883,0,0
2005,Honda,Accord,137203,0,1
2007,Honda,Accord,98845,0,0
2007,Honda,Accord,89724,0,0
2009,Honda,Accord,181587,0,0
2005,Honda,Accord,80798,0,0
2007,Honda,Accord,88864,0,0
2011,Honda,Accord,35842,0,0
2006,Honda,Accord,142223,0,0
2007,Honda,Accord,142264,0,0
2005,Honda,Accord,149716,0,0
2005,Honda,Accord,104929,0,0
2010,Honda,Accord,45446,0,0
2004,Honda,Accord,146296,0,0
2005,Honda,Accord,103472,0,0
2007,Honda,Accord,189964,0,0
2007,Honda,Accord,67949,0,0
2008,Honda,Accord,153592,0,0
2008,Honda,Accord,152018,0,0
2004,Honda,Accord,205826,0,0
2004,Honda,Accord,187957,0,0
2010,Honda,Accord,59263,0,0
2005,Honda,Accord,224328,0,0
2004,Honda,Accord,168576,1,0
2005,Honda,Accord,95248,0,0
2006,Honda,Accord,334638,0,0
2004,Honda,Accord,141085,0,0
2004,Honda,Accord,191758,0,0
2005,Honda,Accord,88240,0,0
2006,Honda,Accord,210249,0,0
2009,Honda,Accord,53855,0,0
2006,Honda,Accord,79726,1,0
2005,Honda,Accord,104214,0,0
2005,Honda,Accord,156783,0,0
2008,Honda,Accord,113849,0,0
2004,Honda,Accord,132480,0,0
2004,Honda,Accord,126555,0,0
2005,Honda,Accord,134913,0,0
2009,Honda,Accord,45581,0,0
2004,Honda,Accord,229888,0,0
2010,Honda,Accord,33321,0,0
2007,Honda,Accord,88839,0,0
2004,Honda,Accord,117765,1,0
2008,Honda,Accord,153386,0,0
2004,Honda,Accord,136423,0,0
2004,Honda,Accord,118962,0,0
2007,Honda,Accord,73324,0,0
2011,Honda,Accord,24778,0,0
2004,Honda,Accord,118403,0,0
2004,Honda,Accord,194140,0,0
2005,Honda,Accord,121652,0,0
2004,Honda,Accord,121596,0,0
2011,Honda,Accord,43547,0,0
2004,Honda,Accord,217392,0,0
2005,Honda,Accord,149070,0,0
2006,Honda,Accord,61678,0,0
2007,Honda,Accord,114636,0,0
2005,Honda,Accord,149006,0,0
2009,Honda,Accord,89246,0,0
2007,Honda,Accord,81898,0,0
2006,Honda,Accord,103986,0,0
2008,Honda,Accord,52981,0,0
2011,Honda,Accord,47792,0,0
2005,Honda,Accord,166535,0,0
2004,Honda,Accord,131738,0,0
2006,Honda,Accord,74824,0,0
2008,Honda,Accord,99479,0,0
2007,Honda,Accord,95058,1,0
2004,Honda,Accord,105773,0,0
2006,Honda,Accord,136245,0,0
2008,Honda,Accord,90972,0,0
2004,Honda,Accord,100949,0,0
2004,Honda,Accord,141609,0,0
2006,Honda,Accord,54346,0,0
2004,Honda,Accord,98723,0,0
2004,Honda,Accord,112647,0,0
2007,Honda,Accord,130864,0,0
2004,Honda,Accord,116762,0,0
2005,Honda,Accord,69990,0,0
2005,Honda,Accord,85966,0,0
2004,Honda,Accord,152955,0,0
2008,Honda,Accord,142137,0,0
2010,Honda,Accord,33536,0,0
2004,Honda,Accord,124104,0,0
2008,Honda,Accord,189234,0,1
2006,Honda,Accord,118566,0,0
2007,Honda,Accord,108566,0,0
2008,Honda,Accord,53654,0,0
2006,Honda,Accord,96110,0,0
2004,Honda,Accord,153484,1,0
2005,Honda,Accord,103901,0,0
2009,Honda,Accord,47578,0,1
2008,Honda,Accord,139337,0,0
2004,Honda,Accord,62806,0,0
2008,Honda,Accord,68684,0,0
2006,Honda,Accord,106476,0,0
2004,Honda,Accord,167414,0,0
2006,Honda,Accord,96087,0,0
2007,Honda,Accord,108610,0,0
2005,Honda,Accord,140108,0,0
2007,Honda,Accord,136571,0,0
2008,Honda,Accord,67467,0,1
2004,Honda,Accord,123812,1,0
2007,Honda,Accord,89705,0,0
2006,Honda,Accord,131686,0,0
2009,Honda,Accord,68960,0,0
2007,Honda,Accord,84328,0,0
2005,Honda,Accord,158208,0,0
2006,Honda,Accord,158599,0,0
2005,Honda,Accord,146246,0,0
2004,Honda,Accord,120112,0,0
2004,Honda,Accord,126861,0,0
2007,Honda,Accord,73071,0,0
2008,Honda,Accord,138735,0,0
2005,Honda,Accord,151375,0,0
2005,Honda,Accord,288151,0,0
2005,Honda,Accord,53122,0,0
2006,Honda,Accord,114914,0,0
2006,Honda,Accord,209435,0,0
2010,Honda,Accord,32754,0,0
2005,Honda,Accord,197100,0,0
2008,Honda,Accord,51485,0,0
2009,Honda,Accord,56736,0,0
2011,Honda,Accord,28686,0,0
2008,Honda,Accord,101837,0,0
2005,Honda,Accord,171602,0,0
2006,Honda,Accord,167066,0,0
2006,Honda,Accord,149592,0,0
2005,Honda,Accord,101462,0,0
2005,Honda,Accord,134807,0,0
2008,Honda,Accord,104050,0,0
2007,Honda,Accord,183630,0,0
2004,Honda,Accord,135604,0,0
2005,Honda,Accord,238285,0,0
2006,Honda,Accord,144801,0,0
2008,Honda,Accord,75476,0,0
2004,Honda,Accord,138422,0,0
2007,Honda,Accord,186232,0,0
2008,Honda,Accord,55741,0,0
2007,Honda,Accord,63695,0,0
2005,Honda,Accord,99369,0,0
2010,Honda,Accord,34554,0,0
2005,Honda,Accord,161704,0,0
2005,Honda,Accord,158956,0,0
2007,Honda,Accord,129859,0,0
2010,Honda,Accord,39438,0,0
2005,Honda,Accord,175131,0,0
2009,Honda,Accord,114106,0,0
2005,Honda,Accord,159464,0,0
2005,Honda,Accord,128223,0,1
2010,Honda,Accord,48795,0,0
2005,Honda,Accord,159061,0,0
2009,Honda,Accord,52688,0,0
2009,Honda,Accord,64281,0,0
2004,Honda,Accord,170979,0,0
2009,Honda,Accord,107886,0,0
2005,Honda,Accord,151838,0,0
2010,Honda,Accord,36880,0,0
2010,Honda,Accord,142152,0,0
2005,Honda,Accord,138622,0,0
2005,Honda,Accord,105566,0,1
2005,Honda,Accord,95151,0,0
2010,Honda,Accord,39438,0,0
2004,Honda,Accord,138019,0,0
2005,Honda,Accord,106388,0,1
2008,Honda,Accord,65736,0,0
2007,Honda,Accord,77948,0,0
2004,Honda,Accord,125478,0,0
2004,Honda,Accord,135608,0,0
2005,Honda,Accord,204737,0,0
2004,Honda,Accord,159256,0,0
2005,Honda,Accord,121036,0,0
2006,Honda,Accord,95401,0,0
2004,Honda,Accord,168818,0,0
2009,Honda,Accord,55419,0,0
2006,Honda,Accord,78097,0,0
2013,Honda,Accord,12011,0,0
2007,Honda,Accord,139068,0,0
2004,Honda,Accord,145551,0,0
2004,Honda,Accord,221327,0,0
2004,Honda,Accord,218532,0,0
2010,Honda,Accord,41594,0,0
2004,Honda,Accord,130109,0,0
2005,Honda,Accord,110659,0,0
2005,Honda,Accord,90102,0,0
2004,Honda,Accord,69995,0,0
2006,Honda,Accord,76480,0,0
2005,Honda,Accord,104208,0,0
2009,Honda,Accord,70896,0,0
2008,Honda,Accord,144371,0,0
2006,Honda,Accord,73656,0,0
2005,Honda,Accord,148524,0,0
2007,Honda,Accord,88488,0,0
2006,Honda,Accord,82505,0,0
2012,Honda,Accord,20091,0,0
2005,Honda,Accord,242587,0,0
2011,Honda,Accord,45183,0,0
2009,Honda,Accord,33856,0,0
2004,Honda,Accord,113640,0,0
2006,Honda,Accord,149592,0,0
2004,Honda,Accord,104218,1,0
2011,Honda,Accord,37932,0,0
2004,Honda,Accord,136677,0,0
2010,Honda,Accord,81326,0,0
2005,Honda,Accord,209241,0,0
2007,Honda,Accord,89477,0,0
2008,Honda,Accord,133834,0,0
2011,Honda,Accord,38165,0,0
2007,Honda,Accord,78463,0,0
2009,Honda,Accord,83649,0,0
2008,Honda,Accord,108080,0,0
2008,Honda,Accord,90757,0,0
2005,Honda,Accord,128715,0,0
2007,Honda,Accord,92140,1,0
2005,Honda,Accord,172297,0,0
2004,Honda,Accord,168457,0,0
2004,Honda,Accord,102262,0,0
2004,Honda,Accord,163857,0,0
2006,Honda,Accord,150936,0,0
2006,Honda,Accord,181250,1,0
2004,Honda,Accord,150709,0,0
2004,Honda,Accord,247571,0,0
2008,Honda,Accord,53002,0,0
2006,Honda,Accord,111379,0,0
2009,Honda,Accord,73125,0,0
2011,Honda,Accord,35881,0,0
2009,Honda,Accord,94887,0,0
2004,Honda,Accord,156218,0,0
2008,Honda,Accord,37696,0,0
2008,Honda,Accord,97457,0,0
2010,Honda,Accord,81326,1,0
2004,Honda,Accord,123717,0,0
2006,Honda,Accord,100900,0,0
2005,Honda,Accord,155200,0,0
2012,Honda,Accord,11729,0,0
2009,Honda,Accord,71465,0,0
2005,Honda,Accord,223796,0,0
2013,Honda,Accord,20344,0,0
2007,Honda,Accord,77948,0,0
2004,Honda,Accord,134661,0,0
2004,Honda,Accord,183601,0,0
2006,Honda,Accord,117585,1,0
2005,Honda,Accord,140973,0,0
2007,Honda,Accord,143543,0,0
2005,Honda,Accord,233761,0,0
2006,Honda,Accord,163614,0,0
2010,Honda,Accord,41136,0,1
2005,Honda,Accord,75887,1,1
2005,Honda,Accord,210948,0,0
2009,Honda,Accord,93639,0,0
2008,Honda,Accord,101837,0,0
2012,Honda,Accord,22064,0,0
2009,Honda,Accord,37321,0,0
2006,Honda,Accord,100107,0,0
2008,Honda,Accord,90757,0,0
2005,Honda,Accord,172375,0,0
2008,Honda,Accord,160366,0,0
2013,Honda,Accord,16938,0,0
2008,Honda,Accord,60455,0,0
2008,Honda,Accord,112538,0,0
2004,Honda,Accord,43466,0,0
2005,Honda,Accord,128526,0,0
2008,Honda,Accord,117424,0,0
2006,Honda,Accord,112632,0,0
2006,Honda,Accord,194674,0,0
2004,Honda,Accord,161173,0,0
2006,Honda,Accord,92446,0,0
2007,Honda,Accord,97475,0,0
2006,Honda,Accord,146352,0,0
2005,Honda,Accord,181263,0,0
2004,Honda,Accord,145135,0,0
2004,Honda,Accord,155074,0,0
2004,Honda,Accord,68936,0,0
2004,Honda,Accord,162739,0,0
2005,Honda,Accord,158635,0,0
2007,Honda,Accord,21002,0,0
2005,Honda,Accord,140679,0,0
2004,Honda,Accord,138973,0,0
2006,Honda,Accord,80607,0,0
2009,Honda,Accord,78532,0,0
2009,Honda,Accord,91359,0,0
2004,Honda,Accord,181772,0,0
2004,Honda,Accord,98922,0,0
2005,Honda,Accord,146982,0,0
2004,Honda,Accord,197120,0,0
2004,Honda,Accord,152411,0,0
2004,Honda,Accord,221931,0,0
2005,Honda,Accord,184054,0,0
2009,Honda,Accord,106414,0,0
2007,Honda,Accord,116372,0,0
2005,Honda,Accord,140876,0,0
2005,Honda,Accord,129589,0,0
2007,Honda,Accord,87622,0,0
2007,Honda,Accord,91610,0,0
2004,Honda,Accord,57873,0,0
2007,Honda,Accord,81586,0,0
2005,Honda,Accord,113274,0,0
2007,Honda,Accord,89052,0,0
2004,Honda,Accord,135519,0,0
2005,Honda,Accord,166661,0,0
2010,Honda,Accord,26481,0,0
2004,Honda,Accord,125435,0,0
2005,Honda,Accord,115087,0,0
2010,Honda,Accord,35789,0,0
2011,Honda,Accord,35810,0,0
2007,Honda,Accord,157524,0,0
2008,Honda,Accord,81630,0,0
2004,Honda,Accord,160189,0,0
2006,Honda,Accord,158776,0,0
2004,Honda,Accord,186927,0,0
2008,Honda,Accord,62549,0,0
2007,Honda,Accord,111208,0,0
2004,Honda,Accord,143959,0,0
2007,Honda,Accord,106669,0,0
2012,Honda,Accord,15306,0,0
2004,Honda,Accord,133006,0,0
2009,Honda,Accord,99476,0,0
2007,Honda,Accord,136998,0,0
2009,Honda,Accord,141680,0,0
2010,Honda,Accord,41031,0,0
2006,Honda,Accord,208716,0,0
2005,Honda,Accord,93769,0,0
2004,Honda,Accord,43466,1,0
2004,Honda,Accord,141703,0,0
2007,Honda,Accord,75874,0,0
2004,Honda,Accord,134421,0,0
2007,Honda,Accord,74552,0,0
2004,Honda,Accord,161119,0,0
2005,Honda,Accord,150835,0,0
2005,Honda,Accord,121005,0,0
2007,Honda,Accord,97176,0,0
2004,Honda,Accord,141330,0,0
2004,Honda,Accord,102528,1,0
2007,Honda,Accord,62785,0,0
2008,Honda,Accord,85425,0,0
2006,Honda,Accord,104873,0,0
2004,Honda,Accord,109089,0,0
2004,Honda,Accord,146143,1,0
2004,Honda,Accord,280465,1,0
2004,Honda,Accord,81837,0,0
2012,Honda,Accord,17742,0,0
2004,Honda,Accord,103993,0,0
2006,Honda,Accord,84165,0,0
2006,Honda,Accord,182113,0,0
2006,Honda,Accord,127660,0,0
2005,Honda,Accord,162825,0,0
2004,Honda,Accord,146600,0,0
2008,Honda,Accord,134481,0,0
2008,Honda,Accord,146500,0,1
2006,Honda,Accord,95516,0,0
2011,Honda,Accord,25227,0,0
2007,Honda,Accord,87366,0,0
2004,Honda,Accord,142172,0,0
2008,Honda,Accord,93152,0,0
2004,Honda,Accord,94364,0,0
2005,Honda,Accord,96821,0,0
2005,Honda,Accord,154561,0,0
2005,Honda,Accord,126249,0,0
2006,Honda,Accord,150818,0,0
2006,Honda,Accord,72631,0,1
2005,Honda,Accord,101455,0,0
2005,Honda,Accord,90167,0,0
2005,Honda,Accord,82509,0,0
2010,Honda,Accord,21531,0,0
2004,Honda,Accord,160597,0,0
2006,Honda,Accord,92152,0,0
2006,Honda,Accord,99643,0,0
2005,Honda,Accord,154670,0,0
2010,Honda,Accord,29164,0,0
2010,Honda,Accord,22995,0,0
2008,Honda,Accord,96000,0,0
2005,Honda,Accord,201068,0,0
2008,Honda,Accord,106441,0,0
2008,Honda,Accord,91413,0,0
2005,Honda,Accord,152070,0,0
2005,Honda,Accord,73778,0,0
2005,Honda,Accord,116476,0,0
2005,Honda,Accord,272376,0,0
2006,Honda,Accord,141279,0,0
2004,Honda,Accord,217135,0,0
2004,Honda,Accord,128648,0,0
2009,Honda,Accord,64548,0,0
2004,Honda,Accord,107487,0,0
2005,Honda,Accord,106611,0,0
2007,Honda,Accord,58854,0,0
2005,Honda,Accord,145877,0,0
2007,Honda,Accord,125095,0,0
2005,Honda,Accord,118964,0,0
2005,Honda,Accord,164733,0,0
2009,Honda,Accord,57138,0,0
2006,Honda,Accord,108276,0,0
